c_year,roa,scaled_roa
1082368_2008,-0.0085370494,0.6674218132963778
1083643_2008,0.0070998902,0.7354483758031005
1084717_2008,0.011861469,0.7561630326448322
1090009_2008,0.0026725198,0.7161876510730508
1095274_2008,-0.055179872000000005,0.464508009940069
1098146_2008,-0.007786642299999999,0.6706863661308492
1099958_2008,0.0013334472,0.7103621821350663
1102112_2008,-0.16195410000000002,0.0
1102266_2008,0.0025661164,0.7157247563042414
1102287_2008,-0.0051078829,0.6823399760075908
1106980_2008,-0.0049600601,0.6829830607288567
1107160_2008,0.005303539300000001,0.7276335744475426
1108236_2008,0.013443853,0.7630469975918885
1109242_2008,-0.026341034,0.5899677908186912
1109525_2008,0.0059804809,0.7305785247539184
1115055_2008,0.006494218,0.7328134741646825
1115568_2008,-0.034464631,0.5546270916002889
1118237_2008,0.0010829486,0.7092724191055572
1127371_2008,0.0068273032,0.734262519934346
1128361_2008,0.0010310421,0.7090466063277964
1130144_2008,0.01011614,0.7485701957246655
1132651_2008,0.007402046999999998,0.7367628714120771
1137547_2008,0.005347685,0.7278256248293483
1138817_2008,0.0010664247,0.7092005339320541
1139812_2008,0.0018327023,0.7125341294045275
1141688_2008,0.0075604478,0.737451974407801
1143848_2008,-0.0035766638,0.6890013544155267
1159427_2008,0.0032454105,0.718679940869519
1168455_2008,0.00066495326,0.7074539823237186
1170833_2008,0.0046014744,0.7245793283466223
1172353_2008,0.0048549762,0.7256821564245197
1172678_2008,-0.039009754,0.5348540988172098
1174820_2008,0.00010697221000000002,0.7050265551067335
1178970_2008,0.0063587725,0.7322242353489231
1181001_2008,-0.01574586,0.6360607786294648
1210227_2008,0.002534847,0.7155887226654309
1212545_2008,-0.04510219,0.508349713114255
1222915_2008,0.0037757559,0.7209871426254977
1228454_2008,0.0060004424,0.7306653647790265
1234383_2008,-0.067231968,0.41207686402191107
1263762_2008,-0.00031860435,0.703175137169413
1264755_2008,0.0054576662,0.7283040843724398
1285224_2008,0.010805258,0.7515681179460642
1295401_2008,-0.023644606,0.6016982657440325
1304740_2008,-0.0077469721,0.6708589464060812
1313730_2008,-0.00064936245,0.7017362151591078
1319327_2008,-0.0050848825,0.6824400363895008
1323033_2008,0.0063657351,0.7322545252749716
1323648_2008,0.0011871021,0.7097255259640146
1324410_2008,-0.12209588,0.1733982328765089
1331520_2008,0.0039207889,0.7216180906685558
1343034_2008,0.0013994108,0.7106491485794828
1366367_2008,0.0020768121,0.7135960987535812
1370291_2008,0.005403868399999999,0.7280700437290631
1375320_2008,0.0021513996,0.7139205824032443
1412665_2008,-0.016277414,0.6337483190093804
16614_2009,-0.013311498,0.6466511679890931
34782_2009,0.0056119417,0.7289752407631702
36029_2009,0.016404245,0.775925815096076
37808_2009,0.0047204774,0.7250970361094627
46195_2009,0.011601692,0.7550329050891621
90498_2009,0.0081498148,0.7400159422998878
93451_2009,0.0043507391,0.7234885355831782
101382_2009,0.0076722349,0.7379382902944209
102212_2009,0.0051692198,0.7270492341548537
106926_2009,-0.0052258042,0.681826974046176
203596_2009,0.0044342116,0.7238516723211907
311094_2009,0.025208717,0.8142285763887455
314489_2009,-0.084698699,0.33609002142007544
315849_2009,0.006230069300000001,0.7316643280714392
318300_2009,0.0020930879000000003,0.7136669045988661
350852_2009,0.008118486999999999,0.7398796545991347
351077_2009,-0.043096624000000014,0.5170746787629269
351569_2009,-0.0172399,0.6295611432757832
353191_2009,-0.029232373,0.5773893798096965
354647_2009,0.0097064162,0.7467877432496818
354869_2009,0.0077960878,0.7384770969445079
356171_2009,0.0045896834,0.7245280330664053
357264_2009,-0.055853456,0.4615776664552398
700564_2009,0.0044437139,0.7238930108964774
700733_2009,-0.036697838,0.5449118020703638
700863_2009,0.00092590821,0.7085892344044783
701347_2009,-0.064430758,0.4242631800168553
702325_2009,-0.0033395274,0.6900329868544739
702513_2009,0.0073825372,0.7366779964516855
702902_2009,-0.042306021,0.5205140988651509
705200_2009,-0.041537568,0.5238571581449847
705432_2009,0.014679818,0.7684239097293903
707179_2009,0.0017159807,0.7120263465888744
707604_2009,0.0041311593,0.7225332809507491
707605_2009,-0.0050462564,0.6826080744374344
708781_2009,0.015922312,0.7738292254700246
708955_2009,0.03690188,0.86509822889548
711669_2009,-0.014676888,0.6407112084729065
712534_2009,-0.0090969512,0.6649860300952118
712537_2009,-0.0031124866,0.6910206996402147
712771_2009,0.0031543605,0.7182838391594224
713095_2009,-0.020603603,0.6149277713860849
714310_2009,0.008125158,0.7399086759556207
714395_2009,0.0098297214,0.7473241671989822
714530_2009,-0.0077743633,0.6707397843944217
714756_2009,-0.059245266,0.4468220185549354
715072_2009,0.0050858525,0.7266865550763679
715579_2009,0.007504907,0.7372103510595294
716457_2009,-0.082084924,0.347460924740314
716605_2009,0.0090105943,0.7437606565444357
717059_2009,-0.033368003,0.5593978354348831
717538_2009,0.011833015,0.7560392470538483
719220_2009,0.0019064974,0.7128551658164632
720002_2009,-0.022067208,0.6085605397177057
721994_2009,0.0073805028,0.7366691460473032
722256_2009,0.0071324706,0.7355901127844913
723188_2009,0.0076710042,0.7379329362870116
723458_2009,-0.0092180688,0.6644591230278555
726517_2009,0.008694664599999999,0.7423862436455856
726601_2009,-0.0012816044,0.6989857251251725
726990_2009,-0.042960871,0.5176652553192229
729986_2009,0.0086223101,0.7420714743849246
730708_2009,-0.06818434599999999,0.40793366188617947
737468_2009,0.005580222199999999,0.7288372490202442
740942_2009,0.0025221289,0.715533394151876
740971_2009,0.0018254394,0.7125025330606477
741516_2009,0.0084180804,0.7411829984549684
742054_2009,-0.059602428,0.44526822965892754
744126_2009,-0.021512654,0.6109730579795498
744485_2009,-0.057140563,0.4559782674022218
745981_2009,0.0047307904,0.7251419015343527
747345_2009,-0.0044965143,0.6849996591263097
750574_2009,0.0031084251,0.718084002910175
750577_2009,0.0085977102,0.7419644555770365
750686_2009,0.010187516,0.748880708142676
754597_2009,-0.05729585900000001,0.45530267145306014
759718_2009,-0.0024613233,0.6938535046559439
763907_2009,-0.0064941025,0.6763093999051261
764038_2009,0.0050311079,0.7264483954972514
764241_2009,-0.065430135,0.41991551457225124
764402_2009,-0.057535701,0.4542592686375414
764811_2009,-0.0483968,0.4940169217347786
765207_2009,0.0097957477,0.7471763688390887
767405_2009,0.0005675664299999999,0.7070303130221932
769207_2009,-0.0023629135,0.6942816242613284
770460_2009,0.0037053786,0.7206809749277274
775662_2009,0.0004638123200000001,0.706578943660298
776901_2009,0.0051291594,0.7268749563630124
783739_2009,-0.06230739900000001,0.433500589473736
790359_2009,0.009518805,0.7459715640387727
796317_2009,0.0080776494,0.7397019956952771
796534_2009,0.014576019,0.7679723450791287
797871_2009,-0.056852039000000014,0.4572334552089643
801337_2009,-0.004263552800000001,0.6860131291816273
802681_2009,0.0083442237,0.7408616940598877
804561_2009,-0.019369263,0.6202976141630274
806279_2009,0.0038461927,0.7212935691706238
811589_2009,0.016996599999999997,0.7785027819108401
811808_2009,-0.00045184192,0.7025955036787364
811831_2009,0.0016032822,0.7115360657698154
814184_2009,0.0048697875,0.72574659114455
821127_2009,0.00086473313,0.7083230998212461
822662_2009,-0.0020820731,0.6955033855211221
826154_2009,0.011177401000000002,0.7531870798208635
832847_2009,-0.033685062,0.5580185096567225
834285_2009,-0.011343965,0.655210675797676
835012_2009,-0.020196583,0.6166984613151735
846617_2009,0.0097664325,0.7470488367045272
854395_2009,-0.0055469018,0.6804300788405977
854560_2009,0.017864563,0.782278747079435
855574_2009,-0.00059787621,0.701960199647965
857855_2009,-0.028541181,0.5803963247103564
859070_2009,-0.017022077,0.6305087551681321
861842_2009,-0.0058153826,0.6792620864846602
862831_2009,0.0070020738,0.7350228377106733
865911_2009,-0.052864749,0.4745796648481849
868671_2009,0.0055515403,0.7287124719786316
879635_2009,-0.0037870663,0.6880860244862724
883948_2009,0.0032312025,0.7186181307311659
887343_2009,-0.0012396397,0.699168287337514
887919_2009,0.008275924300000001,0.7405645660078441
889936_2009,-0.0024929033,0.693716119790432
891098_2009,-0.0026278861,0.6931288938935224
891106_2009,-0.07704895,0.3693693038001928
893847_2009,0.0040081814000000006,0.7219982808794247
894267_2009,-0.0629512,0.4306998132292342
894671_2009,0.0081836181,0.7401629993557571
906465_2009,0.00099570362,0.7088928706621158
908837_2009,0.006217082,0.7316078284367381
913341_2009,0.0062199612,0.7316203540385362
914138_2009,0.0036072242,0.720253966408304
920112_2009,0.0016351893,0.7116748736432281
921547_2009,-0.0074578626,0.6721166813578129
921557_2009,0.010751083,0.7513324363409628
921590_2009,-0.007966653399999999,0.6699032502105157
922487_2009,-0.025727803,0.5926355760771672
927807_2009,0.0013035127,0.7102319558128161
932781_2009,-0.041647203,0.5233802047019704
933590_2009,-0.026818968,0.5878885983451788
934547_2009,0.0055974512,0.7289122016436737
946090_2009,-0.016094748,0.634542984742236
946673_2009,-0.0075735548,0.671613376818935
1005817_2009,0.010094632,0.748476627843493
1007273_2009,0.0070323222,0.7351544296158649
1013796_2009,-0.03608992,0.5475564737825933
1015328_2009,0.0059816041,0.7305834110959368
1019650_2009,-0.029008504,0.578363294073701
1023860_2009,0.0054741777,0.7283759156012839
1025536_2009,-0.0071647521,0.6733918221628351
1028734_2009,-0.033674166,0.5580659113506623
1036070_2009,-0.0028123034,0.6923266093476531
1046025_2009,0.0005724933,0.7070517467578595
1046050_2009,-0.00034488851000000003,0.7030607911977003
1047170_2009,-0.0078168632,0.6705548938609903
1051343_2009,-0.0084227789,0.6679189329060823
1051379_2009,-0.070647597,0.3972175945221252
1053352_2009,-0.0087874942,0.6663322843170829
1057706_2009,-0.014019804,0.6435697707582125
1058690_2009,0.0059414594,0.7304087665674216
1060523_2009,0.0052247131,0.7272906508602782
1066254_2009,0.0016900710999999998,0.7119136300938945
1068300_2009,-0.004449063400000001,0.6852060883699739
1068851_2009,0.012641123,0.7595548204832029
1071264_2009,0.00017319529,0.7053146503866441
1071992_2009,-0.0039292821000000006,0.6874673323217172
1072847_2009,-0.0082436604,0.6686981656810405
1074902_2009,0.010574489,0.7505641860895317
1076394_2009,0.003674112,0.720544953469969
1077428_2009,0.0042380081,0.722998113376908
1077771_2009,-0.016347928,0.633441556615248
1082368_2009,-0.10517969,0.24699001527429965
1083643_2009,0.006010744300000001,0.7307101819147459
1084717_2009,-0.0040688408,0.6868601995405106
1090009_2009,0.0019727596,0.7131434312830723
1095274_2009,-0.060942832,0.43943696863069787
1098146_2009,-0.027561786,0.58465706094715
1099958_2009,0.006099961700000001,0.7310983111262821
1099980_2009,-0.059752688,0.4446145422019356
1102112_2009,-0.0017561723000000002,0.6969211764514005
1102266_2009,-0.0035499365,0.6891176282127399
1102287_2009,-0.095339887,0.28979685542052225
1107160_2009,0.0056818798,0.7292794977759204
1108236_2009,0.0026681561,0.7161686673384835
1109242_2009,-0.038662147,0.5363663198731301
1109525_2009,0.0034837662,0.7197168777215923
1115055_2009,-0.006921681999999999,0.6744492684262436
1118237_2009,-0.024705628,0.5970824213876338
1127160_2009,-0.00051359151,0.7023268697611442
1127371_2009,0.00338085,0.719269153583024
1128361_2009,-0.0017729481,0.6968481954182512
1130144_2009,0.0066848914,0.733642975096148
1132651_2009,0.0098364949,0.7473536344689804
1137547_2009,-0.0065509812,0.676061956189167
1138817_2009,-0.024719244,0.5970231866717121
1139812_2009,-0.0024045149,0.6941006425404892
1141688_2009,0.005601137900000001,0.7289282401738726
1141807_2009,0.0037773084,0.7209938965838165
1143155_2009,-0.048887301,0.49188305808948385
1143848_2009,0.0061682737,0.7313954939930598
1144686_2009,-0.026639987,0.5886672329434742
1159427_2009,-0.036537491,0.5456093717673309
1168455_2009,-0.017318131,0.6292208090321526
1170833_2009,-0.051086243,0.48231683418390203
1172353_2009,-0.04460771,0.5105008869045742
1174820_2009,-0.019382525,0.6202399194801137
1178409_2009,-0.013218976,0.6470536734522623
1178970_2009,-0.0178205,0.6270353151277098
1181001_2009,-0.0076275081,0.6713786596921326
1210227_2009,0.0040001590000000005,0.7219633804251789
1212545_2009,-0.026316471,0.5900746490977148
1222915_2009,0.0039688828,0.7218273172038135
1228454_2009,0.0059350468000000005,0.7303808693480238
1234383_2009,-0.091565147,0.3062183926986113
1263762_2009,-0.013391094,0.6463048954825928
1264755_2009,0.005506435400000001,0.7285162487164271
1285224_2009,0.0058568153,0.7300405329292055
1290476_2009,-0.019090723,0.6215093678184949
1295401_2009,0.0020073070000000003,0.7132937254535215
1304740_2009,0.0017001020000000002,0.7119572682777914
1313730_2009,-0.062402199999999984,0.4330881695042812
1319327_2009,0.0010921176,0.7093123077006135
1323033_2009,-0.0040320014000000005,0.6870204647721299
1323648_2009,-0.023913303,0.6005293328368626
1324410_2009,-0.013727804,0.644840080470988
1331520_2009,0.0099841142,0.7479958338887857
1343034_2009,-0.008001211999999999,0.6697529073158585
1355786_2009,-0.0029330149,0.6918014689678802
1364856_2009,0.0070420797,0.7351968784070375
1365997_2009,-0.0051278942,0.6822529193337714
1366367_2009,-0.029265931,0.5772433899009933
1370291_2009,-0.0031928571000000004,0.6906710577677126
1375320_2009,0.00050382625,0.7067530192901793
1403475_2009,0.011380333,0.7540699102682366
1412665_2009,0.0028727187,0.7170585915085198
1415277_2009,0.0046476498,0.7247802086860445
16614_2010,-0.01786455,0.6268436810768613
34782_2010,0.009278154,0.7449246417692894
36029_2010,0.015797988,0.7732883693579319
37808_2010,0.0083317757,0.7408075405828171
46195_2010,0.01401272,0.7655217827815374
90498_2010,0.011191847,0.75324992534864
93451_2010,0.0029765423,0.7175102631780244
101382_2010,0.0073359529,0.7364753372436279
102212_2010,0.0073836879000000015,0.7366830024290366
106926_2010,-0.012015311,0.6522900684537276
203596_2010,0.006642036600000001,0.7334565406143704
311094_2010,0.019178048,0.7879929003434243
314489_2010,0.0064438228,0.7325942361097603
315849_2010,0.006261724000000001,0.731802037910018
318300_2010,0.0030364774,0.7177710033823606
350852_2010,0.009843641,0.7473847226889752
351077_2010,-0.029393481000000006,0.5766884994767998
351569_2010,-0.0013421179000000002,0.6987224686635148
353191_2010,-0.0070603578,0.6738459765917679
354647_2010,0.0097775394,0.7470971558927081
354869_2010,0.0072794561,0.7362295549361596
356171_2010,0.0027422733,0.7164911050064414
357264_2010,-0.022867292,0.605079873703198
700564_2010,0.0078850994,0.7388643308487192
700733_2010,0.002412427,0.7150561496687255
700863_2010,0.0022822707,0.7144899208602704
701347_2010,-0.06372518099999999,0.42733270507237237
702325_2010,-0.0011886624,0.6993900577461478
702513_2010,0.0066231298,0.7333742889305432
705432_2010,0.01316533,0.7618353178928086
707179_2010,0.0052608163,0.727447713345286
707604_2010,0.0050956262,0.7267290743436273
707605_2010,0.0013509326,0.7104382501948326
708781_2010,0.017095456000000002,0.7789328426538747
708955_2010,0.0094798189,0.7458019598555767
711669_2010,0.00037157294,0.7061776677003173
712534_2010,0.0016567383,0.7117686198898056
712537_2010,0.0039529717,0.7217580979405569
712771_2010,0.0058009666000000005,0.7297975701002469
713095_2010,0.0035811465,0.7201405186151641
714310_2010,0.0092740115,0.7449066203378333
714395_2010,0.0097427992,0.7469460229698185
715072_2010,0.0073708607999999985,0.7366271997245272
715579_2010,0.0086913249,0.7423717146957645
716605_2010,0.015800476,0.7732991930927449
717059_2010,0.0013104115,0.7102619681848931
717538_2010,0.011471774,0.7544677129752431
719220_2010,0.010567918,0.7505355997706186
720002_2010,0.005345009699999999,0.7278139862691614
721994_2010,0.0091512594,0.7443726025813484
722256_2010,0.0019156751,0.7128950922597884
723188_2010,0.011630072,0.7551563687523422
723458_2010,0.0071956925,0.7358651518037725
726517_2010,0.010392943,0.7497743927774922
726601_2010,-0.00015751016,0.703875957423621
729986_2010,0.010054476,0.7483019341557321
730708_2010,-0.016466631000000002,0.6329251539651262
736772_2010,0.0080055976,0.7393885432933491
737468_2010,0.008266298100000001,0.7405226884210047
740942_2010,0.00042150644,0.7063948971867655
740971_2010,0.0017443919,0.7121499459837772
741516_2010,0.0099296598,0.7477589367887056
744485_2010,-0.011964764,0.6525099668956853
745981_2010,0.0057665124,0.7296476813848157
750574_2010,0.0069989488,0.7350092427865212
750577_2010,0.006414832099999999,0.7324681156721228
750686_2010,0.010739776,0.7512832466425985
759718_2010,-0.016255029,0.633845702170067
763907_2010,-0.0060108048,0.6784119264889344
764038_2010,0.014432549,0.7673481966733346
764241_2010,-0.049444705,0.489458141256813
764402_2010,-0.033538513,0.5586560528693854
764811_2010,-0.069296233,0.40309653566834125
765207_2010,0.0086927703,0.7423780027288427
767405_2010,-0.023645742,0.6016933237172047
769207_2010,0.00097320107,0.7087949761147623
770460_2010,0.0018880039,0.7127747121429249
775662_2010,0.0027957659000000003,0.7167238179151456
776901_2010,0.0085694734,0.7418416148876609
783739_2010,0.001795521,0.7123723767794466
790359_2010,0.010752116,0.7513369302790905
796317_2010,0.0079910792,0.7393253827983698
796534_2010,0.015230308,0.7708187480642731
801337_2010,0.0041198982,0.7224842909346308
802681_2010,0.0052974764,0.7276071985545371
804561_2010,-0.037275568,0.5423984595006317
806279_2010,0.0064846887,0.7327720181292511
810689_2010,-0.027018633,0.5870199805753114
811589_2010,0.0030442839,0.7178049645904865
811808_2010,-0.0013358404000000002,0.6987497781471517
814184_2010,0.007937384799999999,0.7390917919838436
821127_2010,-0.0017828988,0.6968049061344878
822662_2010,0.0052089654,0.7272221424484157
824410_2010,0.0066829803,0.7336346610930928
826154_2010,0.010968287,0.7522773553507356
832847_2010,-0.0083621219,0.668182813646657
834285_2010,-0.012201846,0.6514785711171777
835012_2010,-0.047240693,0.49904642156733914
842518_2010,0.0072074969999999985,0.7359165058140618
846617_2010,0.0089123892,0.7433334274609628
854395_2010,-0.0071253884,0.6735630690479062
854560_2010,0.0069954465,0.7349940064656066
855574_2010,0.0012870731,0.7101604373759868
857855_2010,-0.069038771,0.4042165921041994
859070_2010,0.009734707,0.7469108188593468
861842_2010,0.0010706364,0.7092188564095105
862831_2010,0.009613391,0.7463830486774459
865911_2010,-0.007955336,0.6699524851527875
868671_2010,0.006262494699999999,0.731805390744592
879635_2010,0.0043108789000000005,0.7233151287365578
883948_2010,0.005973553299999999,0.7305483870910204
887343_2010,0.0072324658,0.7360251294755561
887919_2010,0.0077515254,0.738283233761136
889936_2010,0.0001216947,0.7050906034698953
891098_2010,0.00013559446,0.7051510726484338
891106_2010,-0.07842955,0.36336317506917304
893847_2010,-0.0029595757,0.6916859195082258
894671_2010,0.005984634599999999,0.7305965949095826
906465_2010,0.0035864501,0.7201635912678788
908837_2010,0.012755242,0.7600512810109844
913341_2010,0.008969879699999999,0.7435835327367927
914138_2010,-0.0024335328,0.6939744037726319
920112_2010,0.005976564300000001,0.7305614860723395
921547_2010,-0.017870737,0.626816765302228
921557_2010,0.017874222,0.7823207673585983
921590_2010,0.0045506181,0.7243580843334516
922487_2010,-0.024568999,0.5976768088730681
927807_2010,-0.025741862,0.5925744141447977
928911_2010,-0.046909433,0.5004875270312227
932781_2010,0.0030950399,0.7180257722609715
933590_2010,0.0087190224,0.7424922092275097
934547_2010,0.007010098100000001,0.735057746430633
946090_2010,-0.035573978,0.5498010153368015
946673_2010,-0.014047855,0.6434477383686472
1005817_2010,0.010376516,0.7497029291553972
1007273_2010,0.011090078,0.7528071919611077
1015328_2010,0.0045299209000000005,0.72426804373692
1019650_2010,-0.059541497,0.4455333024024519
1023860_2010,0.0017918438,0.7123563795778172
1025536_2010,-0.012003736,0.6523404240527871
1028734_2010,-0.0094514275,0.6634439250032985
1036070_2010,0.0033209294,0.7190084764591359
1046025_2010,0.0097639514,0.7470380429873067
1046050_2010,-0.003084745,0.6911413860235296
1047170_2010,-0.0096119996,0.6627453760367549
1051343_2010,0.0031320963,0.7181869815241239
1053352_2010,-0.044815782,0.5095956955259557
1057706_2010,-0.033624411,0.558282364295043
1058690_2010,0.015001581000000003,0.7698236996749785
1060219_2010,0.0063600186,0.7322296563521186
1060523_2010,0.0089005018,0.7432817128045256
1066254_2010,0.00093491573,0.7086284205008619
1068300_2010,-0.00059477024,0.701973711784467
1068851_2010,0.013476181,0.7631876365384455
1071264_2010,-0.017553575,0.6281965391690886
1071992_2010,-0.038766433,0.5359126365898886
1072847_2010,0.0047944626,0.7254188995278245
1074902_2010,0.01233072,0.7582044508058925
1076394_2010,0.0035375545,0.7199508770363994
1077428_2010,0.0057688528,0.7296578630041711
1077771_2010,0.0024275177,0.7151217998837344
1083643_2010,0.006131696999999999,0.7312363716051445
1084717_2010,0.0042076525,0.7228660551114384
1090009_2010,0.0012084346,0.7098183303542467
1102112_2010,-0.011216452,0.6557654052579676
1102266_2010,-0.0026864484000000003,0.6928741258849865
1102287_2010,-0.0035139809,0.6892740485822901
1107160_2010,0.0058426862,0.7299790660354972
1108236_2010,0.00082219229,0.7081380311834322
1109242_2010,-0.030273313,0.5728608996986811
1109525_2010,0.0061324676,0.7312397240046811
1115055_2010,-0.0049500875,0.6830264452858487
1118237_2010,-0.0094483225,0.6634574329199361
1127160_2010,-0.0035377515,0.689170637540994
1127371_2010,0.0042168535,0.7229060829185181
1128361_2010,-0.002442888,0.6939337051376149
1130144_2010,0.005722964200000001,0.7294582303525079
1132651_2010,0.013464524,0.7631369242085762
1137547_2010,-0.0065451702,0.6760872362225264
1138817_2010,-0.037946239,0.5394807886603001
1139812_2010,0.0019890771,0.7132144185390251
1141688_2010,0.0036384296,0.7203897216230679
1141807_2010,0.0051334975,0.7268938287279609
1143155_2010,-0.072871596,0.3875423632519098
1159427_2010,-0.013983929,0.643725840487479
1163370_2010,0.0085972035,0.7419622512416548
1168455_2010,0.0020042106,0.7132802549501152
1174820_2010,0.0099912826,0.7480270191221591
1178409_2010,-0.027243607000000003,0.5860412591461266
1178970_2010,0.0072832876,0.7362462234007641
1181001_2010,0.0013091655,0.7102565476167351
1210227_2010,0.003593602,0.7201947047200528
1212545_2010,-0.0011616299,0.6995076592780334
1222915_2010,-0.038048733,0.5390349012503645
1228454_2010,0.012942593,0.7608663282541289
1263762_2010,-0.007904022,0.6701757203329292
1264755_2010,0.006421020699999999,0.7324950384073573
1285224_2010,-0.011700962,0.6536576047136634
1290476_2010,0.0024164426,0.7150736190375017
1295401_2010,0.0021797179,0.7140437776482419
1304740_2010,0.0025161912,0.7155075629259118
1319327_2010,-0.016522367,0.6326826814235124
1323033_2010,0.002370151,0.7148722331844197
1323648_2010,-0.018817779,0.6226967767713845
1324410_2010,-0.016758358,0.6316560319049247
1331520_2010,0.0046751676,0.7248999214552713
1343034_2010,0.0056764381,0.7292558243363176
1355786_2010,0.00081052253,0.7080872633427687
1364856_2010,0.0072058257999999984,0.735909235466144
1365997_2010,-0.0049628951,0.6829707274136659
1366367_2010,-0.010147808,0.6604144081781703
1370291_2010,0.00092681817,0.7085931930723763
1375320_2010,-0.0006044117,0.7019317678108938
1403475_2010,0.01121715,0.7533600029057029
1412665_2010,0.0064062877,0.7324309443217466
16614_2011,0.00027900259,0.7057749518964817
34782_2011,0.01101834,0.7524951047070834
36029_2011,0.016592278999999998,0.7767438336458432
37808_2011,0.0088946149,0.7432561025776484
46195_2011,0.011558463,0.7548448426967869
90498_2011,0.0076424740000000015,0.7378088191973972
93451_2011,0.0070573222,0.7352631890090819
101382_2011,0.0078627039,0.7387669020090875
102212_2011,0.0085561294,0.7417835634739373
203596_2011,0.007913433000000001,0.7389875926544653
311094_2011,0.017430622,0.7803909406853545
314489_2011,0.0087806964,0.7427605143002005
315849_2011,0.0047799773,0.7253558830302819
318300_2011,0.0069976998,0.7350038091672361
350852_2011,0.010811769,0.7515964432424336
351077_2011,0.0007045447099999999,0.7076262200068619
351569_2011,0.007044368000000001,0.7352068333718175
353191_2011,0.0033669772,0.7192088016906151
354647_2011,0.012607446,0.759408312879788
354869_2011,0.0082786642,0.7405764856023032
356171_2011,0.00727423,0.7362068194375639
357264_2011,0.012054997,0.7570049521588528
700564_2011,0.008892393699999999,0.7432464395230799
700733_2011,0.010315944,0.7494394181967594
700863_2011,0.0036664957,0.7205118197033067
701347_2011,0.008848825500000001,0.7430569014832575
702325_2011,0.0045855106,0.7245098798185647
702513_2011,0.007712415899999998,0.7381130927415751
705432_2011,0.011844784,0.7560904466257992
707179_2011,0.0084161051,0.7411744051577914
707604_2011,0.0010762351,0.7092432128581027
707605_2011,0.006676703199999999,0.7336073533496064
708781_2011,0.017440297,0.7804330305705296
708955_2011,0.010003581,0.7480805217830208
711669_2011,0.002119835,0.7137832645335187
712534_2011,0.006051172,0.7308860575995924
712537_2011,0.0026149086,0.7159370207068705
712771_2011,0.0097198514,0.7468461914176718
713095_2011,0.0014536072,0.7108849232826249
714310_2011,0.0093827751,0.7453797828634375
714395_2011,0.010806573,0.7515738386901474
714530_2011,0.0026969314,0.7162938507051891
715072_2011,0.0060999407,0.7310982197683917
715579_2011,0.0084611913,0.74137054706797
716605_2011,0.016181624,0.7749573301009809
717059_2011,0.013900646,0.7650342187721209
717538_2011,0.011175003,0.753176647619866
719220_2011,0.011471861000000002,0.7544680914579315
720002_2011,0.008646130600000001,0.7421751025099697
721994_2011,0.010610834,0.7507223004953907
722256_2011,-0.0007638499400000001,0.7012381515613739
723188_2011,0.01127295,0.7536027538713634
726517_2011,0.0090702157,0.7440200320359058
726601_2011,0.0018540028,0.7126267945827364
729986_2011,0.0089463722,0.7434812662793506
730708_2011,0.0031192468,0.7181310813711982
736772_2011,0.009426997,0.7455721647438738
737468_2011,0.0097007342,0.7467630244147914
740971_2011,0.0038728481,0.7214095301758221
741516_2011,0.0088686645,0.7431432085873388
744485_2011,-0.014443076,0.6417283785227814
745981_2011,0.0032024204,0.7184929177819054
750574_2011,0.0071345936,0.7355993486321633
750577_2011,0.0038817956,0.7214484551626545
750686_2011,0.01136786,0.7540156480317727
759718_2011,0.057791814,0.9559772907428706
763907_2011,0.0026070108,0.7159026623094404
764038_2011,0.0057987091,0.7297877491270394
764811_2011,-0.056997858,0.4565990877705835
765207_2011,0.0090059703,0.7437405404070663
767405_2011,0.002646883,0.7160761213605696
770460_2011,0.0014959858,0.7110692861154804
775662_2011,-0.014375067,0.6420242432257134
776901_2011,0.0091416109,0.7443306279811303
783739_2011,-0.023547685,0.6021199085100323
790359_2011,0.010342408,0.7495545465400433
796317_2011,0.0094365869,0.7456138844120742
796534_2011,0.016528878,0.776468015474269
801337_2011,0.0080889305,0.7397510727189099
802681_2011,0.011106498,0.7528786251305727
804561_2011,0.0019678418,0.7131220370053138
806279_2011,0.006697743199999999,0.7336988852549378
811589_2011,0.0041459072,0.7225974398569582
811808_2011,0.0028094207,0.7167832214256457
811831_2011,0.024057962,0.8092223597670848
814184_2011,0.005763831999999999,0.7296360206377125
821127_2011,0.006470666700000001,0.7327110171607835
822662_2011,0.0051002442,0.7267491643787424
824410_2011,0.0091885207,0.7445347032364876
826154_2011,-0.022134246,0.6082688992296063
834285_2011,-0.023585171,0.6019568303254669
842518_2011,0.0082494039,0.7404491923033691
846617_2011,0.0077452902,0.7382561082983925
854395_2011,-0.018848807,0.622561793313275
854560_2011,0.007986518599999999,0.7393055424748216
855574_2011,0.0026571054,0.7161205926414186
857855_2011,-0.032469191,0.5633080053443321
859070_2011,0.00925171,0.7448096004335201
861842_2011,0.0094082933,0.7454907966213572
862831_2011,0.0097583709,0.7470137657155528
865911_2011,-0.036269899,0.5467734975093207
868671_2011,0.0024306106,0.7151352551608257
879635_2011,0.0063504446,0.7321880058548922
883948_2011,0.0077922503,0.7384604023776491
887343_2011,0.010037098,0.748226333326319
887919_2011,0.0063767307,0.7323023602663339
889936_2011,0.0035733643,0.7201066631211683
891106_2011,0.004256716,0.7230794997710027
893847_2011,0.0024394596,0.7151737516356488
894671_2011,0.0072558653,0.7361269260924194
906465_2011,0.0049282778,0.7260010459260333
908837_2011,0.00562621,0.7290373132291798
